industria_io,tipo,anno,K_inizio_2012,I_2012,D_2012,K_fine_2012,delta_annuo,altre_variazioni_2012,altre_variazioni_rel,K_inizio_corrente,I_corrente,D_corrente,K_fine_corrente,rivalutazioni_e_altre_variazioni_corrente
621,S,2013,183563,6534.131812,4258.41876,185856.6627,0.02319867707,17.94965402,9.778470617e-05,183563,6678,4345,192343,6447
621,S,2014,185856.6627,5953.580603,4306.096636,187511.2037,0.02316891186,7.057015749,3.797020589e-05,192343,6264,4525,197724,3642
621,S,2015,187511.2037,6500.566071,4349.041941,189668.8535,0.02319350447,6.125725575,3.266858435e-05,197724,6902,4637,201798,1809
621,S,2016,189668.8535,6373.402598,4396.779166,191646.9439,0.02318134519,1.466888331,7.733944205e-06,201798,6815,4732,205488,1607
621,S,2017,191646.9439,7945.304784,4455.353501,194707.7278,0.02324771484,-429.1673122,-0.002239364237,205488,8619,4879,214145,4917
621,S,2018,194707.7278,7802.325803,4521.620715,197933.9258,0.02322260532,-54.50715097,-0.0002799434392,214145,8782,5161,228901,11135
621,S,2019,197933.9258,8438.408881,4596.987633,201740.4102,0.02322485958,-34.93679809,-0.0001765073771,228901,9945,5496,240727,7377
622,E,2008,141088.0259,37912.71922,24201.72301,154333.9307,0.171536336,-465.0914666,-0.003296463067,146031,39926,25257,160088,-612
622,E,2009,154333.9307,37007.63764,26272.42742,164936.0105,0.1702310523,-133.1303708,-0.0008626124552,160088,38321,27142,169613,-1654
622,E,2010,164936.0105,35446.06963,27813.44323,172467.9438,0.1686317205,-100.6930864,-0.0006104978903,169613,36248,28382,176317,-1162
622,E,2011,172467.9438,41396.56509,29461.59645,184233.821,0.1708236081,-169.0914311,-0.0009804223751,176317,42053,29884,187387,-1099
622,E,2012,184233.821,44994,31649,197250,0.1717871335,-328.8210264,-0.001784802728,187387,44994,31649,197250,-3482
622,E,2013,197250,48814.10347,34133.10917,211640.7313,0.1730449134,-290.2630273,-0.001471548934,197250,47424,33283,207904,-3487
622,E,2014,211640.7313,48572.81294,36542.54718,223389.0422,0.1726631115,-281.9548859,-0.001332233565,207904,45916,34848,216270,-2702
622,E,2015,223389.0422,52067.90471,38856.16679,236309.2026,0.1739394485,-291.5774855,-0.001305245247,216270,48802,36771,227637,-664
622,E,2016,236309.2026,55622.04132,41366.4005,250246.2676,0.1750520083,-318.575808,-0.001348131196,227637,51470,38719,238627,-1761
622,E,2017,250246.2676,60047.58441,44151.0009,265714.7059,0.1764302074,-428.1452666,-0.001710895713,238627,54534,40696,250356,-2109
622,E,2018,265714.7059,64262.58543,47218.12556,282373.7828,0.1777023421,-385.3829319,-0.001450363579,250356,57248,42702,262294,-2608
622,E,2019,282373.7828,68617.61767,50496.94365,300056.677,0.1788301419,-437.779825,-0.001550355775,262294,60110,45042,276631,-731
622,N,2008,13212.16915,5779.7747,4557.757788,14409.58218,0.3449666543,-24.60387751,-0.00186221333,13125,6144,4866,14475,72
622,N,2009,14409.58218,6382.532071,5076.651829,15710.11238,0.3523108279,-5.35004086,-0.0003712835523,14475,6648,5318,15550,-255
622,N,2010,15710.11238,6147.111694,5423.357234,16434.8876,0.3452144136,1.020756878,6.497451152e-05,15550,6206,5513,16286,43
622,N,2011,16434.8876,7475.572729,5877.638329,18020.41754,0.3576317935,-12.4044579,-0.0007547637809,16286,7579,5965,18087,187
622,N,2012,18020.41754,8720,6744,19981,0.3742421608,-15.41754392,-0.0008555597495,18087,8720,6744,19981,-82
622,N,2013,19981,9380.448457,7588.325021,21766.45113,0.3797770392,-6.672310832,-0.0003339327778,19981,9286,7498,22002,233
622,N,2014,21766.45113,9544.566204,8153.671293,23155.24036,0.3745981026,-2.105678918,-9.67396525e-05,22002,9401,7993,23397,-13
622,N,2015,23155.24036,10623.86055,8724.285806,25048.45738,0.3767737096,-6.357720672,-0.0002745694095,23397,10353,8452,25014,-284
622,N,2016,25048.45738,11914.88494,9572.365108,27379.89033,0.3821538773,-11.08688195,-0.000442617355,25014,11427,9136,27380,75
622,N,2017,27379.89033,13377.57217,10631.76206,30114.56909,0.3883055019,-11.13136043,-0.0004065524111,27380,12776,10085,30382,311
622,N,2018,30114.56909,14284.70073,11763.66944,32620.54835,0.3906305088,-15.05202748,-0.0004998254312,30382,13433,11012,32804,1
622,N,2019,32620.54835,14625.36327,12711.30383,34527.41235,0.3896716785,-7.195437465,-0.0002205799053,32804,13669,11789,34555,-129
622,S,2008,545788.2456,28787.5812,10580.35355,563380.7191,0.01938545513,-614.7541361,-0.001126360161,574936,30749,11302,597221,2838
622,S,2009,563380.7191,28210.94597,10919.88121,580801.7512,0.01938277409,129.9673961,0.0002306919489,597221,28928,11197,571809,-43143
622,S,2010,580801.7512,25609.1818,11231.76934,595285.7231,0.01933838753,106.5594074,0.0001834695008,571809,25099,11005,580112,-5791
622,S,2011,595285.7231,24302.43345,11496.44429,608189.9699,0.01931248112,98.25759658,0.000165059555,580112,24014,11359,599907,7140
622,S,2012,608189.9699,24339,11715,617747,0.01926207366,-3066.969864,-0.005042782709,599907,24339,11715,617747,5216
622,S,2013,617747,21855.55993,11907.8862,627770.9274,0.01927631571,76.25366288,0.0001234383378,617747,22350,12177,651573,23653
622,S,2014,627770.9274,20363.22836,12089.93215,636104.7168,0.01925850914,60.49320438,9.636190805e-05,651573,21469,12747,670788,10493
622,S,2015,636104.7168,22436.38949,12275.24038,646334.0307,0.0192975151,68.16477089,0.000107159669,670788,23832,13040,684389,2809
622,S,2016,646334.0307,23534.28905,12491.78534,657454.0919,0.01932713542,77.5574971,0.0001199959981,684389,25153,13353,698909,2720
622,S,2017,657454.0919,23608.84853,12702.80858,666820.0016,0.01932121,-1540.130265,-0.002342567008,698909,25583,13772,727757,17037
622,S,2018,666820.0016,23753.08962,12912.25681,677728.2449,0.01936393147,67.41049115,0.0001010924852,727757,26750,14559,776761,36813
622,S,2019,677728.2449,23673.15225,13134.40157,688331.633,0.01938004158,64.63745525,9.537370728e-05,776761,27864,15478,813246,24099
623,E,2008,14728.7958,3008.708859,2259.346611,15478.01268,0.1533965601,-0.1453664065,-9.869537769e-06,14118,2987,2225,15241,361
623,E,2009,15478.01268,3058.893264,2367.851296,16161.43997,0.1529816097,-7.614682351,-0.0004919677032,15241,3048,2341,15842,-106
623,E,2010,16161.43997,3264.262433,2484.411018,16933.74167,0.1537246076,-7.549716818,-0.0004671438209,15842,3236,2446,16695,63
623,E,2011,16933.74167,3636.505979,2629.029236,17938.00704,0.1552538882,-3.211368429,-0.0001896431687,16695,3629,2616,17931,223
623,E,2012,17938.00704,2874,2721,18053,0.151689092,-38.00704333,-0.002118799666,17931,2874,2721,18053,-31
623,E,2013,18053,3602.157784,2797.785665,18851.97342,0.1549762181,-5.398699484,-0.0002990472212,18053,3584,2788,18788,-61
623,E,2014,18851.97342,3712.285811,2930.215434,19639.67495,0.1554328223,5.631156656,0.0002987038296,18788,3681,2914,19564,9
623,E,2015,19639.67495,3403.626329,3023.082682,20021.76443,0.1539273277,1.545828969,7.870949862e-05,19564,3378,3004,19849,-89
623,E,2016,20021.76443,3632.650111,3100.610627,20559.49609,0.1548620072,5.69218059,0.0002842996485,19849,3595,3073,20339,-32
623,E,2017,20559.49609,3682.229748,3187.758883,21031.83076,0.1550504384,-22.13619918,-0.001076689773,20339,3648,3165,20882,60
623,E,2018,21031.83076,3360.056245,3248.358124,21145.56628,0.1544496131,2.037397051,9.687207331e-05,20882,3355,3249,21216,228
623,E,2019,21145.56628,3840.050909,3312.427822,21673.21069,0.1566488113,0.02132097174,1.008295141e-06,21216,3841,3335,21801,79
623,N,2008,1881.5428,480.3598578,453.8933177,1907.816638,0.2412346494,-0.1927022539,-0.0001024171514,1790,492,462,1832,12
623,N,2009,1907.816638,514.5607328,479.5194681,1942.157431,0.2513446306,-0.7004713775,-0.000367158648,1832,526,482,1866,-10
623,N,2010,1942.157431,544.9793273,507.2473005,1982.022636,0.2611772312,2.133177975,0.00109835482,1866,545,504,1933,26
623,N,2011,1982.022636,673.1078343,545.9817309,2109.645159,0.2754669502,0.4964197562,0.0002504611941,1933,678,547,2103,39
623,N,2012,2109.645159,668,586,2193,0.2777718316,1.354840575,0.0006422125392,2103,668,586,2193,8
623,N,2013,2193,817.233224,634.9791422,2377.061115,0.2895481725,1.807033639,0.0008240007473,2193,812,627,2433,55
623,N,2014,2377.061115,945.1888843,707.1303672,2618.306259,0.2974809367,3.186626625,0.001340574125,2433,941,698,2693,17
623,N,2015,2618.306259,1019.005619,767.3719859,2870.984334,0.2930795369,1.044441416,0.0003988996368,2693,1022,757,2926,-32
623,N,2016,2870.984334,1204.445064,838.0924554,3237.800632,0.2919181569,0.4636891729,0.0001615087785,2926,1191,816,3340,39
623,N,2017,3237.800632,1379.204088,937.8537213,3678.154052,0.2896576497,-0.996946519,-0.0003079085565,3340,1383,922,3897,96
623,N,2018,3678.154052,1533.214479,1046.521143,4166.646896,0.2845234671,1.79950813,0.0004892421863,3897,1574,1041,4484,54
623,N,2019,4166.646896,1836.57971,1176.763942,4828.370265,0.2824246863,1.907601242,0.0004578264704,4484,1902,1179,5255,48
623,S,2008,53094.32887,4121.282508,1194.151436,56041.86247,0.02249112969,20.4025332,0.0003842695375,53493,4322,1222,57983,1390
623,S,2009,56041.86247,3240.455798,1241.586772,58052.93733,0.02215463079,12.20583252,0.0002177984809,57983,3296,1252,56426,-3601
623,S,2010,58052.93733,3015.518644,1279.590219,59809.47099,0.02204178251,20.60523228,0.0003549386684,56426,2947,1240,57784,-349
623,S,2011,59809.47099,3284.070139,1312.647274,61790.85904,0.02194714737,9.965179537,0.0001666154101,57784,3241,1291,60927,1193
623,S,2012,61790.85904,3194,1345,63395,0.02176697364,-244.8590364,-0.003962706462,60927,3194,1345,63395,619
623,S,2013,63395,2938.264938,1373.909925,64969.59555,0.02167221272,10.24053954,0.0001615354451,63395,3006,1406,67341,2346
623,S,2014,64969.59555,3798.858992,1412.729723,67374.73288,0.02174447464,19.00805999,0.0002925685443,67341,4007,1490,71200,1342
623,S,2015,67374.73288,3361.942105,1452.58369,69300.01653,0.02155976918,15.92522975,0.0002363679835,71200,3584,1555,73923,694
623,S,2016,69300.01653,3370.584348,1488.504739,71196.79203,0.02147913974,14.69589541,0.0002120619323,73923,3623,1610,76645,709
623,S,2017,71196.79203,3874.098206,1527.947956,73404.10539,0.02146091015,-138.8368931,-0.001950044224,76645,4242,1684,81096,1893
623,S,2018,73404.10539,3270.44447,1566.386373,75121.70801,0.02133922026,13.54452636,0.0001845200113,81096,3732,1795,87239,4206
623,S,2019,75121.70801,3434.824374,1599.315266,76969.52488,0.02128965526,12.30776517,0.0001638376642,87239,4096,1920,92279,2864
624,E,2008,9628.471853,1930.139286,1732.624332,9829.297765,0.1799480082,3.310957712,0.0003438715678,9476,1966,1735,9823,116
624,E,2009,9829.297765,1911.664872,1760.117804,9975.605684,0.17906852,-5.239149674,-0.0005330136292,9823,1945,1758,9897,-113
624,E,2010,9975.605684,2086.13924,1801.065846,10265.07928,0.1805470167,4.400202016,0.0004410962256,9897,2084,1789,10174,-18
624,E,2011,10265.07928,2411.597702,1880.341258,10798.84626,0.1831784447,2.510532554,0.000244570206,10174,2407,1877,10815,111
624,E,2012,10798.84626,2083,1936,10930,0.1792784112,-15.84625614,-0.001467402699,10815,2083,1936,10930,-32
624,E,2013,10930,2072.516149,1952.6759,11049.53861,0.1786528728,-0.3016411197,-2.759754069e-05,10930,2065,1947,11013,-35
624,E,2014,11049.53861,2400.875349,1985.607855,11463.68417,0.179700522,-1.121933027,-0.0001015366403,11013,2386,1982,11396,-21
624,E,2015,11463.68417,2213.459392,2021.513128,11654.89227,0.176340616,-0.7381587943,-6.439106168e-05,11396,2187,2003,11439,-141
624,E,2016,11654.89227,2124.783989,2025.094825,11747.88408,0.1737549158,-6.697359714,-0.0005746393494,11439,2074,1996,11467,-50
624,E,2017,11747.88408,1809.797341,1997.058622,11547.86834,0.169993048,-12.75446113,-0.001085681561,11467,1763,1970,11287,27
624,E,2018,11547.86834,2559.861631,2016.795506,12079.43205,0.1746465622,-11.50241465,-0.0009960638899,11287,2517,2009,11952,157
624,E,2019,12079.43205,2821.236177,2123.14271,12768.86605,0.1757651106,-8.659463687,-0.0007168767251,11952,2776,2126,12590,-12
624,N,2008,718.4731082,315.2184299,301.781771,729.495228,0.4200321035,-2.414539204,-0.003360653553,745,349,334,761,1
624,N,2009,729.495228,432.1452801,338.7767572,822.9764608,0.4643988668,0.1127099347,0.0001545040054,761,469,364,841,-25
624,N,2010,822.9764608,433.3514745,382.1594648,873.9934779,0.4643625705,-0.1749926363,-0.0002126338293,841,449,397,887,-6
624,N,2011,873.9934779,554.9527646,430.50122,996.9905765,0.4925680007,-1.454445992,-0.001664138267,887,568,442,1012,-1
624,N,2012,996.9905765,584,490,1088,0.4914790686,-2.990576541,-0.002999603618,1012,584,490,1088,-18
624,N,2013,1088,621.8973214,533.9375364,1177.19912,0.4907514121,1.239335161,0.001139094817,1088,612,525,1174,-1
624,N,2014,1177.19912,784.4520227,596.8700905,1362.055646,0.5070256002,-2.72540605,-0.002315161474,1174,761,578,1348,-9
624,N,2015,1362.055646,750.3193851,654.6427627,1454.570337,0.4806285004,-3.161931957,-0.002321441099,1348,719,623,1426,-18
624,N,2016,1454.570337,794.6327542,685.0977961,1564.926117,0.4709966777,0.8208220201,0.0005643054855,1426,754,645,1528,-7
624,N,2017,1564.926117,768.0023805,705.5492405,1625.862157,0.4508514701,-1.517100043,-0.0009694387656,1528,726,659,1595,0
624,N,2018,1625.862157,1126.695526,789.67268,1960.254656,0.4856947292,-2.630346817,-0.001617816619,1595,1040,723,1898,-14
624,N,2019,1960.254656,1291.417052,945.2881149,2300.798257,0.4822272006,-5.585336284,-0.002849291172,1898,1184,856,2204,-22
624,S,2008,42184.59872,1812.352436,1034.596414,42964.29457,0.02452545348,1.939833488,4.598440064e-05,40655,1741,1030,43244,1878
624,S,2009,42964.29457,2282.176298,1059.029645,44190.70018,0.02464906397,3.258948625,7.585248768e-05,43244,2235,1053,42293,-2133
624,S,2010,44190.70018,1087.922032,1071.087507,44205.90119,0.02423784875,-1.633511285,-3.696504645e-05,42293,1039,1032,42262,-38
624,S,2011,44205.90119,1013.719044,1069.774684,44146.72098,0.02419981619,-3.124570926,-7.068221304e-05,42262,990,1048,43467,1263
624,S,2012,44146.72098,1913,1073,44772,0.02430531591,-214.7209795,-0.004863803579,43467,1913,1073,44772,465
624,S,2013,44772,3185.42287,1100.039924,46863.45975,0.02456981873,6.07680582,0.0001357278169,44772,3255,1129,48679,1781
624,S,2014,46863.45975,1890.718662,1128.444741,47627.47291,0.02407941597,1.739238132,3.71128837e-05,48679,2007,1202,50756,1272
624,S,2015,47627.47291,2384.236935,1150.215338,48865.3695,0.02415024918,3.874994041,8.136047966e-05,50756,2592,1256,53093,1001
624,S,2016,48865.3695,2142.008516,1179.749215,49830.58652,0.02414284854,2.95772019,6.052794075e-05,53093,2369,1308,55192,1038
624,S,2017,49830.58652,2018.184836,1199.728167,50546.13763,0.02407613978,-102.9055632,-0.002065108408,55192,2317,1370,57624,1485
624,S,2018,50546.13763,1481.346406,1209.598278,50813.66009,0.02393057777,-4.225670871,-8.360027233e-05,57624,1781,1447,61018,3060
624,S,2019,50813.66009,5014.380917,1261.264005,54587.62509,0.02482135714,20.84809627,0.0004102852705,61018,6289,1578,68130,2401
711AS,E,2008,15492.02535,3128.474114,2467.859595,16156.93403,0.1592987062,4.29416461,0.0002771854882,14973,3138,2433,16063,385
711AS,E,2009,16156.93403,2750.614321,2536.132342,16372.15745,0.1569686635,0.741439318,4.58898524e-05,16063,2765,2509,16128,-191
711AS,E,2010,16372.15745,3199.071705,2594.953004,16975.80635,0.1584979262,-0.4698061659,-2.869543414e-05,16128,3199,2560,16783,16
711AS,E,2011,16975.80635,4003.547704,2741.507967,18234.95259,0.1614950071,-2.893497506,-0.0001704483102,16783,4011,2729,18263,198
711AS,E,2012,18234.95259,3430,2884,18776,0.1581578009,-4.95258714,-0.0002715985751,18263,3430,2884,18776,-33
711AS,E,2013,18776,4500.890381,3038.416073,20234.29255,0.1618244606,-4.181760778,-0.0002227184053,18776,4466,3028,20138,-76
711AS,E,2014,20234.29255,5728.481516,3336.340401,22622.78156,0.1648854485,-3.652103002,-0.000180490768,20138,5614,3310,22300,-142
711AS,E,2015,22622.78156,4711.096469,3593.396887,23736.86529,0.1588397464,-3.615849753,-0.0001598322356,22300,4506,3523,22898,-385
711AS,E,2016,23736.86529,5772.964729,3809.660936,25692.88044,0.1604955367,-7.288644352,-0.0003070601051,22898,5361,3664,24389,-206
711AS,E,2017,25692.88044,4332.451111,3957.642851,26067.41793,0.1540365573,-0.2707748493,-1.05389059e-05,24389,3970,3791,24651,83
711AS,E,2018,26067.41793,3983.668239,3951.779751,26105.16022,0.1515984346,5.853806504,0.0002245641099,24651,3651,3802,24747,247
711AS,E,2019,26105.16022,4213.045404,3950.066628,26364.70666,0.1513136328,-3.432336971,-0.0001314811686,24747,3821,3782,24759,-27
711AS,N,2008,49033.51849,8732.414184,8655.061869,49131.18545,0.1765131717,20.31464921,0.0004143012746,45142,8337,8334,46260,1115
711AS,N,2009,49131.18545,8648.145726,8664.144967,49132.99245,0.1763471589,17.80623731,0.0003624223016,46260,8372,8417,46757,542
711AS,N,2010,49132.99245,8057.20976,8622.134481,48579.95257,0.1754856371,11.88484448,0.0002418913217,46757,7881,8430,46835,627
711AS,N,2011,48579.95257,8124.072127,8554.770334,48156.62244,0.1760967206,7.368071585,0.0001516689744,46835,7985,8424,46941,545
711AS,N,2012,48156.62244,8020,8479,47707,0.1760713184,9.377562458,0.0001947304853,46941,8020,8479,47707,1225
711AS,N,2013,47707,7978.961162,8409.724196,47281.24835,0.1762786215,5.011382402,0.0001050450123,47707,8074,8517,48049,785
711AS,N,2014,47281.24835,8615.34457,8457.117276,47447.38438,0.1788683161,7.908740586,0.0001672701306,48049,8841,8696,49091,897
711AS,N,2015,47447.38438,8660.982877,8561.205075,47556.88718,0.1804357645,9.724990343,0.0002049636765,49091,9047,8958,50481,1301
711AS,N,2016,47556.88718,9417.873878,8730.937596,48252.23028,0.1835893414,8.406827301,0.0001767741288,50481,10001,9306,51959,783
711AS,N,2017,48252.23028,9874.380186,8959.859787,49181.56545,0.1856879927,14.81476232,0.0003070275141,51959,10704,9708,54049,1094
711AS,N,2018,49181.56545,10361.46808,9188.938618,50371.32672,0.1868370503,17.23181028,0.0003503713255,54049,11378,10081,55995,649
711AS,N,2019,50371.32672,11045.7742,9494.810636,51943.95092,0.1884963382,21.66062561,0.0004300189615,55995,12248,10529,58921,1207
711AS,S,2008,77292.9633,4682.38788,2027.732027,79960.20868,0.02623436779,12.58953053,0.0001628806815,74663,4572,2039,80099,2903
711AS,S,2009,79960.20868,3702.956351,2079.704073,81597.82913,0.02600923768,14.36816589,0.0001796914506,80099,3665,2068,77724,-3972
711AS,S,2010,81597.82913,2822.95926,2109.054464,82318.56107,0.02584694331,6.827145679,8.366822687e-05,77724,2721,2030,78417,2
711AS,S,2011,82318.56107,3755.420346,2139.840704,83953.24162,0.02599463202,19.10090528,0.000232036433,78417,3680,2094,82208,2205
711AS,S,2012,83953.24162,3645,2181,85435,0.02597874672,17.75838413,0.0002115270809,82208,3645,2181,85435,1763
711AS,S,2013,85435,3175.054832,2209.969363,86408.76892,0.02586726005,8.683446254,0.0001016380436,85435,3291,2291,90492,4057
711AS,S,2014,86408.76892,3926.963664,2242.798138,88107.33512,0.02595567749,14.40067663,0.0001666575836,90492,4259,2434,95314,2997
711AS,S,2015,88107.33512,4321.142263,2297.172884,90158.76109,0.02607243632,27.45659329,0.0003116266455,95314,4853,2564,99990,2387
711AS,S,2016,90158.76109,4920.379204,2361.840275,92748.81063,0.02619645885,31.51061445,0.0003495014136,99990,5709,2722,106395,3418
711AS,S,2017,92748.81063,4551.816191,2429.075032,94900.53349,0.02618982406,28.98169371,0.0003124750982,106395,5521,2906,112361,3351
711AS,S,2018,94900.53349,4752.341941,2493.807374,97189.28709,0.02627811755,30.21903381,0.0003184284924,112361,6034,3122,121151,5878
711AS,S,2019,97189.28709,4729.305804,2558.611173,99386.46417,0.02632606174,26.48244861,0.0002724832068,121151,6269,3357,128970,4907
